"No.","Time","Source","Destination","Protocol","Length","Info"
"27149","38.572754","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27150","38.572754","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27151","38.572754","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27152","38.573137","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27153","38.573391","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27154","38.573576","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27155","38.573697","192.168.18.44","182.253.114.161","QUIC","82","Protected Payload (KP0), DCID=ac80bf4438539748"
"27156","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27157","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27158","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27159","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27160","38.574795","182.253.114.161","192.168.18.44","QUIC","410","Protected Payload (KP0)"
"27161","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27162","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27163","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27164","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27165","38.574795","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27166","38.575029","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27167","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27168","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27169","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27170","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27171","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27172","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27173","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27174","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27175","38.576286","182.253.114.161","192.168.18.44","QUIC","602","Protected Payload (KP0)"
"27176","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27177","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27178","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27179","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27180","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27181","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27182","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27183","38.576286","182.253.114.161","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"27184","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27185","38.576286","182.253.114.161","192.168.18.44","QUIC","314","Protected Payload (KP0)"
"27186","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27187","38.576286","182.253.114.161","192.168.18.44","QUIC","90","Protected Payload (KP0)"
"27188","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27189","38.576286","182.253.114.161","192.168.18.44","QUIC","442","Protected Payload (KP0)"
"27190","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27191","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27192","38.576286","182.253.114.161","192.168.18.44","QUIC","442","Protected Payload (KP0)"
"27193","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27194","38.576286","182.253.114.161","192.168.18.44","QUIC","250","Protected Payload (KP0)"
"27195","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27196","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27197","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27198","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27199","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27200","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27201","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27202","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27203","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27204","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27205","38.576286","182.253.114.161","192.168.18.44","QUIC","410","Protected Payload (KP0)"
"27206","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27207","38.576286","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27208","38.576286","182.253.114.161","192.168.18.44","QUIC","442","Protected Payload (KP0)"
"27209","38.576688","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27210","38.577073","192.168.18.44","182.253.114.161","QUIC","76","Protected Payload (KP0), DCID=ac80bf4438539748"
"27211","38.577200","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27212","38.577318","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27213","38.577579","192.168.18.44","182.253.114.161","QUIC","77","Protected Payload (KP0), DCID=ac80bf4438539748"
"27214","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27215","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27216","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27217","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27218","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27219","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27220","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27221","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27222","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
"27223","38.577924","182.253.114.161","192.168.18.44","QUIC","1274","Protected Payload (KP0)"
